x,x/log(x),sqrt(x),(log(x))^2
774000000,29.527758325468586,NAN,0
775000000,29.529621069485778,NAN,0
776000000,29.531481411511304,NAN,0
777000000,29.533339357731887,NAN,0
778000000,29.535194914310367,NAN,0
779000000,29.53704808738584,NAN,0
780000000,29.538898883073784,NAN,0
781000000,29.540747307466155,NAN,0
782000000,29.54259336663153,NAN,0
783000000,29.544437066615217,NAN,0
784000000,29.546278413439385,NAN,0
785000000,29.548117413103164,NAN,0
786000000,29.549954071582782,NAN,0
787000000,29.55178839483166,NAN,0
788000000,29.55362038878055,NAN,0
789000000,29.555450059337634,NAN,0
790000000,29.557277412388643,NAN,0
791000000,29.55910245379697,NAN,0
792000000,29.560925189403783,NAN,0
793000000,29.56274562502815,NAN,0
794000000,29.56456376646713,NAN,0
795000000,29.56637961949589,NAN,0
796000000,29.568193189867827,NAN,0
797000000,29.570004483314648,NAN,0
798000000,29.57181350554652,NAN,0
799000000,29.573620262252152,NAN,0
800000000,29.5754247590989,NAN,0
801000000,29.577227001732886,NAN,0
802000000,29.5790269957791,NAN,0
803000000,29.58082474684149,NAN,0
804000000,29.582620260503102,NAN,0
805000000,29.584413542326157,NAN,0
806000000,29.58620459785214,NAN,0
807000000,29.58799343260196,NAN,0
808000000,29.58978005207597,NAN,0
809000000,29.591564461754153,NAN,0
810000000,29.59334666709616,NAN,0
811000000,29.595126673541447,NAN,0
812000000,29.59690448650935,NAN,0
813000000,29.5986801113992,NAN,0
814000000,29.600453553590423,NAN,0
815000000,29.602224818442615,NAN,0
816000000,29.60399391129567,NAN,0
817000000,29.60576083746986,NAN,0
818000000,29.607525602265923,NAN,0
819000000,29.609288210965182,NAN,0
820000000,29.61104866882962,NAN,0
821000000,29.61280698110198,NAN,0
822000000,29.614563153005857,NAN,0
823000000,29.6163171897458,NAN,0
824000000,29.618069096507394,NAN,0
825000000,29.619818878457355,NAN,0
826000000,29.62156654074362,NAN,0
827000000,29.62331208849545,NAN,0
828000000,29.6250555268235,NAN,0
829000000,29.626796860819923,NAN,0
830000000,29.62853609555846,NAN,0
831000000,29.63027323609452,NAN,0
832000000,29.63200828746527,NAN,0
833000000,29.63374125468972,NAN,0
834000000,29.63547214276884,NAN,0
835000000,29.63720095668559,NAN,0
836000000,29.638927701405056,NAN,0
837000000,29.640652381874517,NAN,0
838000000,29.642375003023524,NAN,0
839000000,29.644095569763998,NAN,0
840000000,29.6458140869903,NAN,0
841000000,29.64753055957932,NAN,0
842000000,29.64924499239057,NAN,0
843000000,29.650957390266257,NAN,0
844000000,29.65266775803136,NAN,0
845000000,29.654376100493725,NAN,0
846000000,29.656082422444126,NAN,0
847000000,29.657786728656376,NAN,0
848000000,29.65948902388737,NAN,0
849000000,29.661189312877212,NAN,0
850000000,29.662887600349237,NAN,0
851000000,29.66458389101014,NAN,0
852000000,29.666278189550013,NAN,0
853000000,29.667970500642465,NAN,0
854000000,29.669660828944664,NAN,0
855000000,29.671349179097433,NAN,0
856000000,29.67303555572532,NAN,0
857000000,29.674719963436672,NAN,0
858000000,29.676402406823723,NAN,0
859000000,29.67808289046264,NAN,0
860000000,29.679761418913632,NAN,0
861000000,29.68143799672102,NAN,0
862000000,29.683112628413273,NAN,0
863000000,29.68478531850313,NAN,0
864000000,29.68645607148764,NAN,0
865000000,29.68812489184826,NAN,0
866000000,29.6897917840509,NAN,0
867000000,29.69145675254601,NAN,0
868000000,29.693119801768656,NAN,0
869000000,29.694780936138574,NAN,0
870000000,29.696440160060263,NAN,0
871000000,29.698097477923042,NAN,0
872000000,29.6997528941011,NAN,0
873000000,29.701406412953613,NAN,0
874000000,29.70305803882477,NAN,0
875000000,29.704707776043865,NAN,0
876000000,29.706355628925348,NAN,0
877000000,29.70800160176891,NAN,0
878000000,29.709645698859536,NAN,0
879000000,29.71128792446758,NAN,0
880000000,29.712928282848836,NAN,0
881000000,29.714566778244592,NAN,0
882000000,29.716203414881697,NAN,0
883000000,29.717838196972643,NAN,0
884000000,29.719471128715604,NAN,0
885000000,29.721102214294532,NAN,0
886000000,29.722731457879195,NAN,0
887000000,29.724358863625238,NAN,0
888000000,29.72598443567428,NAN,0
889000000,29.727608178153943,NAN,0
890000000,29.729230095177932,NAN,0
891000000,29.730850190846095,NAN,0
892000000,29.73246846924448,NAN,0
893000000,29.734084934445395,NAN,0
894000000,29.735699590507494,NAN,0
895000000,29.73731244147579,NAN,0
896000000,29.73892349138178,NAN,0
897000000,29.74053274424344,NAN,0
898000000,29.742140204065322,NAN,0
899000000,29.74374587483862,NAN,0
900000000,29.745349760541213,NAN,0
901000000,29.746951865137714,NAN,0
902000000,29.748552192579556,NAN,0
903000000,29.75015074680503,NAN,0
904000000,29.751747531739362,NAN,0
905000000,29.753342551294743,NAN,0
906000000,29.75493580937041,NAN,0
907000000,29.756527309852697,NAN,0
908000000,29.75811705661509,NAN,0
909000000,29.759705053518285,NAN,0
910000000,29.761291304410232,NAN,0
911000000,29.762875813126225,NAN,0
912000000,29.764458583488917,NAN,0
913000000,29.766039619308398,NAN,0
914000000,29.76761892438224,NAN,0
915000000,29.76919650249558,NAN,0
916000000,29.77077235742112,NAN,0
917000000,29.77234649291923,NAN,0
918000000,29.773918912737983,NAN,0
919000000,29.775489620613207,NAN,0
920000000,29.77705862026855,NAN,0
921000000,29.77862591541551,NAN,0
922000000,29.78019150975351,NAN,0
923000000,29.781755406969946,NAN,0
924000000,29.783317610740234,NAN,0
925000000,29.78487812472785,NAN,0
926000000,29.786436952584413,NAN,0
927000000,29.787994097949703,NAN,0
928000000,29.789549564451747,NAN,0
929000000,29.791103355706827,NAN,0
930000000,29.79265547531957,NAN,0
931000000,29.79420592688297,NAN,0
932000000,29.795754713978457,NAN,0
933000000,29.797301840175933,NAN,0
934000000,29.798847309033835,NAN,0
935000000,29.800391124099175,NAN,0
936000000,29.80193328890758,NAN,0
937000000,29.803473806983362,NAN,0
938000000,29.80501268183955,NAN,0
939000000,29.80654991697795,NAN,0
940000000,29.808085515889175,NAN,0
941000000,29.809619482052714,NAN,0
942000000,29.811151818936956,NAN,0
943000000,29.81268252999927,NAN,0
944000000,29.814211618686016,NAN,0
945000000,29.81573908843261,NAN,0
946000000,29.81726494266357,NAN,0
947000000,29.818789184792557,NAN,0
948000000,29.820311818222432,NAN,0
949000000,29.821832846345284,NAN,0
950000000,29.823352272542486,NAN,0
951000000,29.82487010018474,NAN,0
952000000,29.82638633263212,NAN,0
953000000,29.827900973234115,NAN,0
954000000,29.829414025329687,NAN,0
955000000,29.830925492247285,NAN,0
956000000,29.832435377304922,NAN,0
957000000,29.8339436838102,NAN,0
958000000,29.835450415060357,NAN,0
959000000,29.83695557434231,NAN,0
960000000,29.838459164932694,NAN,0
961000000,29.839961190097927,NAN,0
962000000,29.841461653094214,NAN,0
963000000,29.842960557167633,NAN,0
964000000,29.844457905554137,NAN,0
965000000,29.84595370147962,NAN,0
966000000,29.84744794815995,NAN,0
967000000,29.84894064880102,NAN,0
968000000,29.850431806598767,NAN,0
969000000,29.85192142473926,NAN,0
970000000,29.853409506398666,NAN,0
971000000,29.85489605474337,NAN,0
972000000,29.856381072929953,NAN,0
973000000,29.857864564105284,NAN,0
974000000,29.85934653140652,NAN,0
975000000,29.860826977961146,NAN,0
976000000,29.86230590688706,NAN,0
977000000,29.863783321292562,NAN,0
978000000,29.865259224276407,NAN,0
979000000,29.86673361892787,NAN,0
980000000,29.868206508326743,NAN,0
981000000,29.869677895543415,NAN,0
982000000,29.871147783638865,NAN,0
983000000,29.872616175664756,NAN,0
984000000,29.874083074663414,NAN,0
985000000,29.875548483667917,NAN,0
986000000,29.87701240570209,NAN,0
987000000,29.878474843780573,NAN,0
988000000,29.879935800908854,NAN,0
989000000,29.881395280083286,NAN,0
990000000,29.882853284291148,NAN,0
991000000,29.884309816510665,NAN,0
992000000,29.88576487971105,NAN,0
993000000,29.88721847685255,NAN,0
994000000,29.88867061088646,NAN,0
995000000,29.890121284755185,NAN,0
996000000,29.891570501392255,NAN,0
997000000,29.89301826372237,NAN,0
998000000,29.894464574661438,NAN,0
999000000,29.895909437116593,NAN,0
